sopa,possivel.propicio.bom.moleza.facil,substantivo feminino,so-pa
isca,chamariz.engodo,interjeicao.substantivo feminino,is-ca
estado,circunstancia.condicao.situacao.fausto.luxo.pompa,substantivo masculino,es-ta-do
resultado,produto.efeito.consequencia.solucao.resolucao.lucro,substantivo masculino,re-sul-ta-do
traduzir,transcrever.trasladar.manifestar.exprimir.reproduzir.interpretar,verbo bitransitivo.verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,tra-du-zir
descoberta,achado.inventiva.invento.invencao.descobrimento,substantivo feminino,des-co-ber-ta
celula,particula.alveolo.corpusculo,substantivo feminino,ce-lu-la
largura,largueza,substantivo feminino,lar-gu-ra
inconsciente,maquinal.cego.involuntario,adjetivo de dois generos.substantivo de dois generos,in-cons-ci-en-te
ravina,grota,substantivo feminino,ra-vi-na
amarelo,croceo.flavo.louro.flavescente,adjetivo.substantivo masculino,a-ma-re-lo
onda,vaga,substantivo feminino,on-da
comentario,observacao.glosa,substantivo masculino,co-men-ta-ri-o
noivo,nubente,substantivo masculino,noi-vo
nacional,patrio.vernaculo,adjetivo de dois generos.substantivo masculino,na-ci-o-nal
dispositivo,mecanismo.preceito.prescricao.ordem,adjetivo.substantivo masculino,dis-po-si-ti-vo
pressao,coacao.violencia.aperto.compressao,substantivo feminino,pres-sao
agitacao,perturbacao.revolta.motim.embrulhada.conflito.desordem.alvoroco.zaragata.matinada.espalhafato.tumulto,substantivo feminino,a-gi-ta-cao
historia,conto.narrativa.raconto.enredo.trama.estoria,substantivo feminino,his-to-ria
cicatriz,sinal.marca.cesura.gilvaz,substantivo feminino,ci-ca-triz
teste,arguicao.prova.exame.concurso,substantivo de dois generos,tes-te
diminuir,baixar.decrescer.encolher.minguar.subtrair,verbo bitransitivo e circunstancial.verbo intransitivo.verbo pronominal.verbo transitivo circunstancial e indireto.verbo transitivo direto.verbo transitivo indireto.regular,di-mi-nu-ir
retrato,exemplo.modelo.fotografia.sosia,adjetivo.substantivo masculino,re-tra-to
congresso,assembleia.parlamento.reuniao.encontro.convencao,substantivo masculino,con-gres-so
gladiador,pelejador.pugnador.combatente.batalhador.lidador.lutador,substantivo masculino,gla-di-a-dor
canibal,antropofago,adjetivo de dois generos.substantivo de dois generos,ca-ni-bal
rubrica,sinal.observacao.firma.nota.jamegao,substantivo feminino,ru-bri-ca
impressora,prensa.plotadora,substantivo masculino,im-pres-so-ra
ondulacao,flutuacao.arfada,substantivo feminino,on-du-la-cao
borboleta,mariposa.charneira.catraca,substantivo de dois generos,bor-bo-le-ta
monologo,soliloquio.monodrama,substantivo masculino,mo-no-lo-go
acoes,acao.ato.comportamento.titulo,substantivo feminino plural,a-coes
consumir,manducar.aborrecer.debilitar.gastar.comer,verbo pronominal.verbo transitivo direto.regular,con-su-mir
pasto,pastagem,substantivo masculino,pas-to
pasta,massa.carteira,substantivo feminino,pas-ta
sufocar,estrangular.asfixiar,verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,su-fo-car
propagacao,prolongamento.crescimento.desenvolvimento.incremento,substantivo feminino,pro-pa-ga-cao
contrabando,muamba,substantivo masculino,con-tra-ban-do
gemido,lamento.plangor.vagido,adjetivo.substantivo masculino,ge-mi-do
tomo,fasciculo,substantivo masculino,to-mo
subida,alta.ascensao,substantivo feminino,su-bi-da
mudo,calado.silencioso.silente.oculto,adjetivo.substantivo masculino,mu-do
elevacao,evidencia.distincao.eminencia.realce.relevo.saliencia,substantivo feminino,e-le-va-cao
software,programa,substantivo masculino,soft-wa-re
mostruario,escaparate.mostrador.vitrine,substantivo masculino,mos-tru-a-ri-o
chama,pio.labareda.luz.incendio.atrativo.luminosidade.chamada,substantivo de dois generos,cha-ma
pistola,revolver,substantivo feminino,pis-to-la
falsificar,esbulhar.lesar.fraudar.despojar.trapacear.trampolinar.burlar.enganar.espoliar.usurpar,verbo transitivo direto.regular,fal-si-fi-car
infeccao,contaminacao.contagio.corrupcao.inflamacao,substantivo feminino,in-fec-cao
encontro,abalroamento.abalroacao.choque.colisao.embate.briga.encontrao.congresso,substantivo masculino,en-con-tro
respirar,espirar.exalar.expirar.alentar.descansar.repousar.resfolegar.viver,verbo intransitivo.verbo transitivo direto.regular,res-pi-rar
exposicao,discurso.oracao,substantivo feminino,ex-po-si-cao
parede,mandao.medalhao.procer.muro.tapume.tabique.greve.quadrela,substantivo feminino,pa-re-de
norte,orientacao.rumo.guia.setentriao.direcao,adjetivo de dois generos e dois numeros.substantivo masculino,nor-te
pe,calcante.causa.condicao.ensejo.motivo.pretexto.razao.situacao.pata.base.verso,substantivo masculino,pe
volume,massa.tamanho,substantivo masculino,vo-lu-me
funda,fundibulo,substantivo feminino,fun-da
arquitetura,contextura.forma.projeto,substantivo feminino,ar-qui-te-tu-ra
converter,metamorfosear.transformar.transmudar.transmutar,verbo bitransitivo.verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,con-ver-ter
descongelar,derreter.dissolver.degelar,verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,des-con-ge-lar
duro,aspero.forte.resistente.rijo,adjetivo.adverbio.substantivo masculino,du-ro
etapa,lanco,substantivo feminino,e-ta-pa
plagio,plagiato.contrafaccao.imitacao,substantivo masculino,pla-gi-o
antro,algar.catacumba.caverna.cavidade.cova.covil.fossa.furna.gruta.lapa,substantivo masculino,an-tro
inflamar,esbrasear.conflagrar.atear.acender.tostar.torrar.tisnar.queimar.incendiar,verbo intransitivo.verbo pronominal.verbo transitivo direto.verbo transitivo direto e indireto.regular,in-fla-mar
beliscar,petiscar.pinicar.debicar,verbo intransitivo.verbo pronominal.verbo transitivo direto.regular,be-lis-car
hospicio,manicomio.protecao.abrigo.asilo.acolhida,substantivo masculino,hos-pi-ci-o
coisa,cousa.troco.negocio.objeto.acontecimento.situacao.materia.assunto.bens.ataque,substantivo de dois generos,coi-sa
ingles,anglicano.britanico,adjetivo.substantivo masculino,in-gles
arame,dinheiro,substantivo masculino,a-ra-me
balao,aerostato.dirigivel,substantivo masculino,ba-lao
composto,constituido.formado,adjetivo.substantivo masculino,com-pos-to
lanca,venabulo.hasta.pique,substantivo de dois generos,lan-ca
manutencao,mantenca.conservacao.gerencia,substantivo feminino,ma-nu-ten-cao
veia,vaso.nervura.riacho.veio,substantivo feminino,vei-a
quarto,aposento.sala,apositivo.numeral.substantivo masculino de dois numeros,quar-to
derrota,guiao.itinerario.guia.rota.roteiro,substantivo feminino,der-ro-ta
mosaico,uniao.mistura.reuniao.peca.pedra.placa.xadrez.quadriculado.axadrezado.judeu.semita.hebraico,adjetivo.substantivo masculino,mo-sai-co
perigo,risco.transe,substantivo masculino,pe-ri-go
relatividade,contingencia.condicionalidade,substantivo feminino,re-la-ti-vi-da-de
fantoche,marionete.boneco.titere,substantivo masculino,fan-to-che
nublado,nuvioso.enevoado.nebuloso.nevoento.nubiloso,adjetivo,nu-bla-do
